Plot Title: Cold_L6_10779060,,,,,,
888,7/5/19 21:00,23.593,,,,
889,7/5/19 21:15,23.641,,,,
890,7/5/19 21:30,23.545,,,,
891,7/5/19 21:45,23.545,,,,
892,7/5/19 22:00,23.545,,,,
893,7/5/19 22:15,23.448,,,,
894,7/5/19 22:30,23.569,,,,
895,7/5/19 22:45,23.352,,,,
896,7/5/19 23:00,23.545,,,,
897,7/5/19 23:15,23.328,,,,
898,7/5/19 23:30,23.304,,,,
899,7/5/19 23:45,23.376,,,,
900,7/6/19 00:00,23.328,,,,
901,7/6/19 00:15,23.424,,,,
902,7/6/19 00:30,23.376,,,,
903,7/6/19 00:45,23.376,,,,
904,7/6/19 01:00,23.352,,,,
905,7/6/19 01:15,23.497,,,,
906,7/6/19 01:30,23.352,,,,
907,7/6/19 01:45,23.328,,,,
908,7/6/19 02:00,23.472,,,,
909,7/6/19 02:15,23.617,,,,
910,7/6/19 02:30,23.472,,,,
911,7/6/19 02:45,23.761,,,,
912,7/6/19 03:00,23.545,,,,
913,7/6/19 03:15,23.352,,,,
914,7/6/19 03:30,23.737,,,,
915,7/6/19 03:45,23.569,,,,
916,7/6/19 04:00,23.4,,,,
917,7/6/19 04:15,23.328,,,,
918,7/6/19 04:30,23.785,,,,
919,7/6/19 04:45,23.521,,,,
920,7/6/19 05:00,23.376,,,,
921,7/6/19 05:15,23.833,,,,
922,7/6/19 05:30,23.497,,,,
923,7/6/19 05:45,23.352,,,,
924,7/6/19 06:00,23.737,,,,
925,7/6/19 06:15,23.448,,,,
926,7/6/19 06:30,23.881,,,,
927,7/6/19 06:45,23.665,,,,
928,7/6/19 07:00,23.448,,,,
929,7/6/19 07:15,24.002,,,,
930,7/6/19 07:30,23.521,,,,
931,7/6/19 07:45,23.448,,,,
932,7/6/19 08:00,23.304,,,,
933,7/6/19 08:15,23.448,,,,
934,7/6/19 08:30,23.424,,,,
935,7/6/19 08:45,23.857,,,,
936,7/6/19 09:00,23.954,,,,
937,7/6/19 09:15,24.267,,,,
938,7/6/19 09:30,24.557,,,,
939,7/6/19 09:45,24.895,,,,
940,7/6/19 10:00,25.501,,,,
941,7/6/19 10:15,26.036,,,,
942,7/6/19 10:30,26.085,,,,
943,7/6/19 10:45,25.987,,,,
944,7/6/19 11:00,25.768,,,,
945,7/6/19 11:15,25.89,,,,
946,7/6/19 11:30,26.182,,,,
947,7/6/19 11:45,26.5,,,,
948,7/6/19 12:00,27.186,,,,
949,7/6/19 12:15,27.505,,,,
950,7/6/19 12:30,27.801,,,,
951,7/6/19 12:45,28.097,,,,
952,7/6/19 13:00,27.85,,,,
953,7/6/19 13:15,27.825,,,,
954,7/6/19 13:30,27.259,,,,
955,7/6/19 13:45,27.136,,,,
956,7/6/19 14:00,26.989,,,,
957,7/6/19 14:15,27.063,,,,
958,7/6/19 14:30,27.382,,,,
959,7/6/19 14:45,27.456,,,,
960,7/6/19 15:00,27.407,,,,
961,7/6/19 15:15,27.431,,,,
962,7/6/19 15:30,27.333,,,,
963,7/6/19 15:45,27.014,,,,
964,7/6/19 16:00,26.769,,,,
965,7/6/19 16:15,26.451,,,,
966,7/6/19 16:30,26.231,,,,
967,7/6/19 16:45,26.28,,,,
968,7/6/19 17:00,26.182,,,,
969,7/6/19 17:15,26.012,,,,
970,7/6/19 17:30,25.866,,,,
971,7/6/19 17:45,25.695,,,,
972,7/6/19 18:00,25.598,,,,
973,7/6/19 18:15,25.331,,,,
974,7/6/19 18:30,25.21,,,,
975,7/6/19 18:45,24.895,,,,
976,7/6/19 19:00,24.629,,,,
977,7/6/19 19:15,24.726,,,,
978,7/6/19 19:30,24.726,,,,
979,7/6/19 19:45,24.629,,,,
980,7/6/19 20:00,24.532,,,,
981,7/6/19 20:15,24.484,,,,
982,7/6/19 20:30,24.46,,,,
983,7/6/19 20:45,24.46,,,,
984,7/6/19 21:00,24.46,,,,
985,7/6/19 21:15,24.484,,,,
986,7/6/19 21:30,24.46,,,,
987,7/6/19 21:45,24.363,,,,
988,7/6/19 22:00,24.291,,,,
989,7/6/19 22:15,24.291,,,,
990,7/6/19 22:30,24.315,,,,
991,7/6/19 22:45,24.388,,,,
992,7/6/19 23:00,24.388,,,,
993,7/6/19 23:15,24.46,,,,
994,7/6/19 23:30,24.363,,,,
995,7/6/19 23:45,24.339,,,,
996,7/7/19 00:00,24.267,,,,
997,7/7/19 00:15,24.171,,,,
998,7/7/19 00:30,24.195,,,,
999,7/7/19 00:45,24.122,,,,
1000,7/7/19 01:00,24.098,,,,
1001,7/7/19 01:15,24.122,,,,
1002,7/7/19 01:30,24.146,,,,
1003,7/7/19 01:45,24.219,,,,
1004,7/7/19 02:00,24.219,,,,
1005,7/7/19 02:15,24.195,,,,
1006,7/7/19 02:30,24.219,,,,
1007,7/7/19 02:45,24.219,,,,
1008,7/7/19 03:00,24.171,,,,
1009,7/7/19 03:15,24.219,,,,
1010,7/7/19 03:30,24.219,,,,
1011,7/7/19 03:45,24.219,,,,
1012,7/7/19 04:00,24.219,,,,
1013,7/7/19 04:15,24.195,,,,
1014,7/7/19 04:30,24.195,,,,
1015,7/7/19 04:45,24.122,,,,
1016,7/7/19 05:00,24.098,,,,
1017,7/7/19 05:15,24.074,,,,
1018,7/7/19 05:30,24.074,,,,
1019,7/7/19 05:45,24.074,,,,
1020,7/7/19 06:00,24.074,,,,
1021,7/7/19 06:15,24.05,,,,
1022,7/7/19 06:30,24.026,,,,
1023,7/7/19 06:45,24.026,,,,
1024,7/7/19 07:00,23.978,,,,
1025,7/7/19 07:15,24.05,,,,
1026,7/7/19 07:30,24.171,,,,
1027,7/7/19 07:45,24.195,,,,
1028,7/7/19 08:00,23.93,,,,
1029,7/7/19 08:15,23.881,,,,
1030,7/7/19 08:30,23.978,,,,
1031,7/7/19 08:45,23.954,,,,
1032,7/7/19 09:00,24.074,,,,
1033,7/7/19 09:15,24.074,,,,
1034,7/7/19 09:30,24.171,,,,
1035,7/7/19 09:45,24.291,,,,
1036,7/7/19 10:00,24.363,,,,
1037,7/7/19 10:15,24.291,,,,
1038,7/7/19 10:30,24.267,,,,
1039,7/7/19 10:45,24.532,,,,
1040,7/7/19 11:00,24.508,,,,
1041,7/7/19 11:15,24.46,,,,
1042,7/7/19 11:30,24.605,,,,
1043,7/7/19 11:45,24.774,,,,
1044,7/7/19 12:00,24.871,,,,
1045,7/7/19 12:15,24.823,,,,
1046,7/7/19 12:30,24.919,,,,
1047,7/7/19 12:45,25.234,,,,
1048,7/7/19 13:00,25.234,,,,
1049,7/7/19 13:15,25.671,,,,
1050,7/7/19 13:30,25.89,,,,
1051,7/7/19 13:45,25.963,,,,
1052,7/7/19 14:00,25.841,,,,
1053,7/7/19 14:15,25.671,,,,
1054,7/7/19 14:30,25.428,,,,
1055,7/7/19 14:45,25.331,,,,
1056,7/7/19 15:00,25.21,,,,
1057,7/7/19 15:15,25.137,,,,
1058,7/7/19 15:30,25.089,,,,
1059,7/7/19 15:45,24.726,,,,
1060,7/7/19 16:00,24.508,,,,
1061,7/7/19 16:15,24.363,,,,
1062,7/7/19 16:30,24.219,,,,
1063,7/7/19 16:45,24.195,,,,
1064,7/7/19 17:00,24.074,,,,
1065,7/7/19 17:15,23.954,,,,
1066,7/7/19 17:30,23.905,,,,
1067,7/7/19 17:45,23.785,,,,
1068,7/7/19 18:00,23.857,,,,
1069,7/7/19 18:15,23.785,,,,
1070,7/7/19 18:30,23.881,,,,
1071,7/7/19 18:45,24.122,,,,
1072,7/7/19 19:00,24.074,,,,
1073,7/7/19 19:15,23.978,,,,
1074,7/7/19 19:30,23.809,,,,
1075,7/7/19 19:45,23.761,,,,
1076,7/7/19 20:00,23.713,,,,
1077,7/7/19 20:15,23.689,,,,
1078,7/7/19 20:30,23.617,,,,
1079,7/7/19 20:45,23.665,,,,
1080,7/7/19 21:00,23.593,,,,
1081,7/7/19 21:15,23.497,,,,
1082,7/7/19 21:30,23.521,,,,
1083,7/7/19 21:45,23.472,,,,
1084,7/7/19 22:00,23.352,,,,
1085,7/7/19 22:15,23.497,,,,
1086,7/7/19 22:30,23.641,,,,
1087,7/7/19 22:45,23.593,,,,
1088,7/7/19 23:00,23.448,,,,
1089,7/7/19 23:15,23.569,,,,
1090,7/7/19 23:30,23.593,,,,
1091,7/7/19 23:45,23.472,,,,
1092,7/8/19 00:00,23.28,,,,
1093,7/8/19 00:15,23.545,,,,
1094,7/8/19 00:30,23.521,,,,
1095,7/8/19 00:45,23.448,,,,
1096,7/8/19 01:00,23.448,,,,
1097,7/8/19 01:15,23.569,,,,
1098,7/8/19 01:30,23.641,,,,
1099,7/8/19 01:45,23.569,,,,
1100,7/8/19 02:00,23.472,,,,
1101,7/8/19 02:15,23.617,,,,
1102,7/8/19 02:30,23.448,,,,
1103,7/8/19 02:45,23.617,,,,
1104,7/8/19 03:00,23.304,,,,
1105,7/8/19 03:15,23.545,,,,
1106,7/8/19 03:30,23.593,,,,
1107,7/8/19 03:45,23.352,,,,
1108,7/8/19 04:00,23.448,,,,
1109,7/8/19 04:15,23.376,,,,
1110,7/8/19 04:30,23.352,,,,
1111,7/8/19 04:45,23.521,,,,
1112,7/8/19 05:00,23.328,,,,
1113,7/8/19 05:15,23.472,,,,
1114,7/8/19 05:30,23.593,,,,
1115,7/8/19 05:45,23.424,,,,
1116,7/8/19 06:00,23.521,,,,
1117,7/8/19 06:15,23.352,,,,
1118,7/8/19 06:30,23.497,,,,
1119,7/8/19 06:45,23.472,,,,
1120,7/8/19 07:00,23.328,,,,
1121,7/8/19 07:15,23.376,,,,
1122,7/8/19 07:30,23.497,,,,
1123,7/8/19 07:45,23.497,,,,
1124,7/8/19 08:00,23.521,,,,
1125,7/8/19 08:15,23.617,,,,
1126,7/8/19 08:30,23.617,,,,
1127,7/8/19 08:45,23.737,,,,
1128,7/8/19 09:00,23.737,,,,
1129,7/8/19 09:15,23.954,,,,
1130,7/8/19 09:30,23.93,,,,
1131,7/8/19 09:45,24.026,,,,
1132,7/8/19 10:00,24.219,,,,
1133,7/8/19 10:15,24.363,,,,
1134,7/8/19 10:30,24.412,,,,
1135,7/8/19 10:45,24.484,,,,
1136,7/8/19 11:00,24.557,,,,
1137,7/8/19 11:15,24.412,,,,
1138,7/8/19 11:30,24.508,,,,
1139,7/8/19 11:45,24.508,,,,
1140,7/8/19 12:00,24.75,,,,
1141,7/8/19 12:15,24.968,,,,
1142,7/8/19 12:30,25.065,,,,
1143,7/8/19 12:45,25.113,,,,
1144,7/8/19 13:00,25.113,,,,
1145,7/8/19 13:15,25.234,,,,
1146,7/8/19 13:30,25.234,,,,
1147,7/8/19 13:45,25.525,,,,
1148,7/8/19 14:00,25.331,,,,
1149,7/8/19 14:15,25.307,,,,
1150,7/8/19 14:30,25.331,,,,
1151,7/8/19 14:45,25.38,,,,
1152,7/8/19 15:00,25.331,,,,
1153,7/8/19 15:15,25.283,,,,
1154,7/8/19 15:30,25.186,,,,
1155,7/8/19 15:45,25.113,,,,
1156,7/8/19 16:00,25.089,,,,
1157,7/8/19 16:15,25.186,,,,
1158,7/8/19 16:30,25.21,,,,
1159,7/8/19 16:45,25.186,,,,
1160,7/8/19 17:00,25.137,,,,
1161,7/8/19 17:15,24.944,,,,
1162,7/8/19 17:30,24.798,,,,
1163,7/8/19 17:45,24.702,,,,
1164,7/8/19 18:00,24.629,,,,
1165,7/8/19 18:15,24.653,,,,
1166,7/8/19 18:30,24.557,,,,
1167,7/8/19 18:45,24.484,,,,
1168,7/8/19 19:00,24.412,,,,
1169,7/8/19 19:15,24.363,,,,
1170,7/8/19 19:30,24.363,,,,
1171,7/8/19 19:45,24.363,,,,
1172,7/8/19 20:00,24.412,,,,
1173,7/8/19 20:15,24.412,,,,
1174,7/8/19 20:30,24.171,,,,
1175,7/8/19 20:45,24.195,,,,
1176,7/8/19 21:00,24.291,,,,
1177,7/8/19 21:15,24.098,,,,
1178,7/8/19 21:30,24.098,,,,
1179,7/8/19 21:45,24.171,,,,
1180,7/8/19 22:00,23.978,,,,
1181,7/8/19 22:15,23.93,,,,
1182,7/8/19 22:30,24.074,,,,
1183,7/8/19 22:45,24.122,,,,
1184,7/8/19 23:00,24.002,,,,
1185,7/8/19 23:15,23.809,,,,
1186,7/8/19 23:30,23.833,,,,
1187,7/8/19 23:45,24.002,,,,
1188,7/9/19 00:00,23.833,,,,
1189,7/9/19 00:15,23.761,,,,
1190,7/9/19 00:30,23.905,,,,
1191,7/9/19 00:45,23.881,,,,
1192,7/9/19 01:00,23.857,,,,
1193,7/9/19 01:15,23.905,,,,
1194,7/9/19 01:30,23.93,,,,
1195,7/9/19 01:45,23.93,,,,
1196,7/9/19 02:00,23.785,,,,
1197,7/9/19 02:15,23.761,,,,
1198,7/9/19 02:30,23.905,,,,
1199,7/9/19 02:45,24.026,,,,
1200,7/9/19 03:00,23.93,,,,
1201,7/9/19 03:15,23.785,,,,
1202,7/9/19 03:30,23.713,,,,
1203,7/9/19 03:45,23.833,,,,
1204,7/9/19 04:00,23.857,,,,
1205,7/9/19 04:15,23.833,,,,
1206,7/9/19 04:30,23.881,,,,
1207,7/9/19 04:45,23.93,,,,
1208,7/9/19 05:00,23.881,,,,
1209,7/9/19 05:15,23.737,,,,
1210,7/9/19 05:30,23.761,,,,
1211,7/9/19 05:45,23.833,,,,
1212,7/9/19 06:00,23.833,,,,
1213,7/9/19 06:15,23.785,,,,
1214,7/9/19 06:30,23.689,,,,
1215,7/9/19 06:45,23.689,,,,
1216,7/9/19 07:00,23.761,,,,
1217,7/9/19 07:15,23.93,,,,
1218,7/9/19 07:30,24.002,,,,
1219,7/9/19 07:45,24.122,,,,
1220,7/9/19 08:00,24.339,,,,
1221,7/9/19 08:15,24.412,,,,
1222,7/9/19 08:30,24.412,,,,
1223,7/9/19 08:45,24.532,,,,
1224,7/9/19 09:00,24.629,,,,
1225,7/9/19 09:15,25.016,,,,
1226,7/9/19 09:30,24.774,,,,
1227,7/9/19 09:45,24.871,,,,
1228,7/9/19 10:00,23.689,,,,
1229,7/9/19 10:15,23.256,,,,
1230,7/9/19 10:30,23.28,,,,
1231,7/9/19 10:45,23.569,,,,
1232,7/9/19 11:00,23.905,,,,
1233,7/9/19 11:15,24.388,,,,
1234,7/9/19 11:30,23.978,,,,
1235,7/9/19 11:45,23.905,,,,
1236,7/9/19 12:00,24.171,,,,
1237,7/9/19 12:15,24.219,,,,
1238,7/9/19 12:30,24.122,,,,
1239,7/9/19 12:45,24.243,,,,
1240,7/9/19 13:00,24.363,,,,
1241,7/9/19 13:15,24.388,,,,
1242,7/9/19 13:30,24.291,,,,
1243,7/9/19 13:45,24.315,,,,
1244,7/9/19 14:00,24.195,,,,
1245,7/9/19 14:15,24.05,,,,
1246,7/9/19 14:30,24.002,,,,
1247,7/9/19 14:45,24.098,,,,
1248,7/9/19 15:00,24.122,,,,
1249,7/9/19 15:15,24.315,,,,
1250,7/9/19 15:30,24.798,,,,
1251,7/9/19 15:45,24.944,,,,
1252,7/9/19 16:00,24.726,,,,
1253,7/9/19 16:15,24.629,,,,
1254,7/9/19 16:30,24.363,,,,
1255,7/9/19 16:45,24.05,,,,
1256,7/9/19 17:00,23.833,,,,
1257,7/9/19 17:15,23.617,,,,
1258,7/9/19 17:30,23.833,,,,
1259,7/9/19 17:45,24.098,,,,
1260,7/9/19 18:00,24.267,,,,
1261,7/9/19 18:15,24.388,,,,
1262,7/9/19 18:30,24.412,,,,
1263,7/9/19 18:45,24.46,,,,
1264,7/9/19 19:00,24.339,,,,
1265,7/9/19 19:15,23.978,,,,
1266,7/9/19 19:30,23.809,,,,
1267,7/9/19 19:45,23.641,,,,
1268,7/9/19 20:00,23.545,,,,
1269,7/9/19 20:15,23.448,,,,
1270,7/9/19 20:30,23.352,,,,
1271,7/9/19 20:45,23.28,,,,
1272,7/9/19 21:00,23.232,,,,
1273,7/9/19 21:15,23.16,,,,
1274,7/9/19 21:30,23.136,,,,
1275,7/9/19 21:45,23.112,,,,
1276,7/9/19 22:00,23.064,,,,
1277,7/9/19 22:15,23.064,,,,
1278,7/9/19 22:30,23.064,,,,
1279,7/9/19 22:45,23.04,,,,
1280,7/9/19 23:00,23.04,,,,
1281,7/9/19 23:15,23.016,,,,
1282,7/9/19 23:30,23.016,,,,
1283,7/9/19 23:45,23.016,,,,
1284,7/10/19 00:00,23.016,,,,
1285,7/10/19 00:15,22.992,,,,
1286,7/10/19 00:30,22.992,,,,
1287,7/10/19 00:45,22.968,,,,
1288,7/10/19 01:00,22.968,,,,
1289,7/10/19 01:15,22.944,,,,
1290,7/10/19 01:30,22.92,,,,
1291,7/10/19 01:45,22.896,,,,
1292,7/10/19 02:00,22.896,,,,
1293,7/10/19 02:15,22.896,,,,
1294,7/10/19 02:30,22.872,,,,
1295,7/10/19 02:45,22.848,,,,
1296,7/10/19 03:00,22.848,,,,
1297,7/10/19 03:15,22.824,,,,
1298,7/10/19 03:30,22.776,,,,
1299,7/10/19 03:45,22.753,,,,
1300,7/10/19 04:00,22.729,,,,
1301,7/10/19 04:15,22.705,,,,
1302,7/10/19 04:30,22.705,,,,
1303,7/10/19 04:45,22.705,,,,
1304,7/10/19 05:00,22.729,,,,
1305,7/10/19 05:15,22.776,,,,
1306,7/10/19 05:30,22.8,,,,
1307,7/10/19 05:45,22.824,,,,
1308,7/10/19 06:00,22.872,,,,
1309,7/10/19 06:15,22.872,,,,
1310,7/10/19 06:30,22.896,,,,
1311,7/10/19 06:45,22.896,,,,
1312,7/10/19 07:00,22.92,,,,
1313,7/10/19 07:15,22.968,,,,
1314,7/10/19 07:30,23.064,,,,
1315,7/10/19 07:45,23.136,,,,
1316,7/10/19 08:00,22.848,,,,
1317,7/10/19 08:15,22.753,,,,
1318,7/10/19 08:30,22.729,,,,
1319,7/10/19 08:45,22.8,,,,
1320,7/10/19 09:00,22.92,,,,
1321,7/10/19 09:15,23.112,,,,
1322,7/10/19 09:30,22.537,,,,
1323,7/10/19 09:45,22.585,,,,
1324,7/10/19 10:00,22.537,,,,
1325,7/10/19 10:15,22.681,,,,
1326,7/10/19 10:30,22.729,,,,
1327,7/10/19 10:45,21.748,,,,
1328,7/10/19 10:51,,,Logged,Logged,Logged